PERIOD,TERM_,CURRENCY_2,NET,EOP_CM,EOP_LM,UMASS_MIN,MAF_MIN,AF_MIN,UMASS_MAX,MAF_MAX,AF_MAX,UMASS_AVG,MAF_AVG,AF_AVG,UMASS_VPB,MAF_VPB,AF_VPB,RANKING_UMASS_VPB,RANKING_MAF_VPB,RANKING_AF_VPB,INTERBANK_SHORT,INTERBANK_LONG,DISCOUNTRATE,REFINANCINGRATE,VOF_VOL,CIE_VOL,ADB_VOL
2022-08,less than 1M,NON-VND,-93.079727,8.390549,101.470276,3,3,3,4,4,4,3.42,3.54,3.55,3.2,3.7,3.9,12,9,5,4.18,4.52,2,4,NULL,NULL,NULL
2022-08,less than 1M,VND,-21841.59101,210.819072,22052.41008,3,3,3,4,4,4,3.42,3.54,3.55,3.2,3.7,3.9,12,9,5,4.18,4.52,2,4,NULL,NULL,NULL
2022-08,12-18M,NON-VND,15.302675,386.673427,371.370751,4,4,4,6.35,6.4,6.4,5.12,5.35,5.36,4.8,5.5,5.6,14,10,10,5.75,5.79,2,4,NULL,NULL,NULL
2022-08,From 18M,VND,17.324442,527.256033,509.931591,4,4,4,6.35,6.4,6.4,5.12,5.35,5.36,4.8,5.5,5.6,14,10,10,5.75,5.79,2,4,NULL,NULL,NULL
2022-08,1-3M,NON-VND,37.502966,457.648369,420.145403,3,3,3,4,4,4,3.42,3.54,3.55,3.2,3.7,3.9,12,9,4,4.54,5.44,2,4,NULL,NULL,NULL
2022-08,4-5M,NON-VND,0.003444,1.43948,1.436036,3,3,3,4,4,4,3.42,3.54,3.55,3.2,3.7,3.9,12,9,4,4.54,5.44,2,4,NULL,NULL,NULL
2022-08,6-9M,NON-VND,53.475478,439.083836,385.608358,4,4,4,6.35,6.4,6.4,5.12,5.35,5.36,4.8,5.5,5.6,14,10,10,5.75,5.79,2,4,NULL,NULL,NULL
2022-08,1-3M,VND,8799.398497,19701.27665,10901.87815,3,3,3,4,4,4,3.42,3.54,3.55,3.2,3.7,3.9,12,9,4,4.54,5.44,2,4,NULL,NULL,NULL
2022-08,10-11M,VND,10.273635,122.716185,112.442551,4,4,4,6.35,6.4,6.4,5.12,5.35,5.36,4.8,5.5,5.6,14,10,10,5.75,5.79,2,4,NULL,NULL,NULL
2022-08,4-5M,VND,85.859973,243.480447,157.620474,3,3,3,4,4,4,3.42,3.54,3.55,3.2,3.7,3.9,12,9,4,4.54,5.44,2,4,NULL,NULL,NULL
2022-08,From 18M,NON-VND,5.836877,87.440799,81.603923,4,4,4,6.35,6.4,6.4,5.12,5.35,5.36,4.8,5.5,5.6,14,10,10,5.75,5.79,2,4,NULL,NULL,NULL
2022-07,1-3M,NON-VND,43.137035,461.409082,418.272047,2.85,2.9,2.9,3.95,4,4,3.36,3.47,3.55,3.2,3.7,3.9,11,6,6,2.9,3.26,2,4,NULL,NULL,NULL
2022-07,1-3M,VND,9356.496239,21384.82116,12028.32492,2.85,2.9,2.9,3.95,4,4,3.36,3.47,3.55,3.2,3.7,3.9,11,6,6,2.9,3.26,2,4,NULL,NULL,NULL
2022-07,12-18M,VND,2765.257816,27781.40408,25016.14627,4,4,4,6.35,6.35,6.75,5.05,5.23,5.42,4.8,5.5,5.6,14,9,10,4.51,4.7,2,4,NULL,NULL,NULL
2022-07,10-11M,VND,15.204712,117.085563,101.880851,4,4,4,6.35,6.35,6.75,5.05,5.23,5.42,4.8,5.5,5.6,14,9,10,4.51,4.7,2,4,NULL,NULL,NULL
2022-07,6-9M,NON-VND,34.705407,406.682555,371.977147,4,4,4,6.35,6.35,6.75,5.05,5.23,5.42,4.8,5.5,5.6,14,9,9,4.51,4.7,2,4,NULL,NULL,NULL
2022-07,less than 1M,NON-VND,-90.523277,7.891424,98.414701,2.85,2.9,2.9,3.95,4,4,3.36,3.47,3.55,3.2,3.7,3.9,11,6,7,1.4,1.74,2,4,NULL,NULL,NULL
2022-07,From 18M,NON-VND,0.361858,81.695453,81.333595,4,4,4,6.35,6.35,6.75,5.05,5.23,5.42,4.8,5.5,5.6,14,9,10,4.51,4.7,2,4,NULL,NULL,NULL
2022-07,4-5M,VND,40.514743,193.229775,152.715031,2.85,2.9,2.9,3.95,4,4,3.36,3.47,3.55,3.2,3.7,3.9,11,8,6,2.9,3.26,2,4,NULL,NULL,NULL
2022-07,4-5M,NON-VND,0.469678,1.436036,0.966358,2.85,2.9,2.9,3.95,4,4,3.36,3.47,3.55,3.2,3.7,3.9,11,8,6,2.9,3.26,2,4,NULL,NULL,NULL
2022-07,12-18M,NON-VND,17.803032,402.520197,384.717165,4,4,4,6.35,6.35,6.75,5.05,5.23,5.42,4.8,5.5,5.6,14,9,10,4.51,4.7,2,4,NULL,NULL,NULL
2022-07,From 18M,VND,14.684874,560.006083,545.321209,4,4,4,6.35,6.35,6.75,5.05,5.23,5.42,4.8,5.5,5.6,14,9,10,4.51,4.7,2,4,NULL,NULL,NULL
2022-07,less than 1M,VND,-19327.4385,200.692902,19528.1314,2.85,2.9,2.9,3.95,4,4,3.36,3.47,3.55,3.2,3.7,3.9,11,6,7,1.4,1.74,2,4,NULL,NULL,NULL
2022-07,6-9M,VND,7033.942644,56901.88268,49867.94004,4,4,4,6.35,6.35,6.75,5.05,5.23,5.42,4.8,5.5,5.6,14,9,9,4.51,4.7,2,4,NULL,NULL,NULL
2022-06,10-11M,VND,7.664898,113.028489,105.363591,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,4-5M,NON-VND,0.00037,0.966358,0.965988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,less than 1M,NON-VND,-133.665034,14.299439,147.964473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,12-18M,VND,3227.627939,26693.8923,23466.26436,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,From 18M,NON-VND,0.277515,82.744409,82.466894,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,4-5M,VND,41.451501,188.327249,146.875748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,6-9M,VND,7126.942036,57019.60057,49892.65854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,12-18M,NON-VND,8.417685,404.060787,395.643102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,From 18M,VND,17.006344,573.239085,556.232741,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,less than 1M,VND,-20256.29674,173.769005,20430.06575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,1-3M,VND,10153.01926,22478.60302,12325.58377,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,1-3M,NON-VND,145.28833,463.925871,318.637541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-06,6-9M,NON-VND,78.066336,389.684151,311.617814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,12-18M,VND,3185.825796,25197.00902,22011.18323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,less than 1M,VND,-20638.09199,194.638471,20832.73046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,6-9M,NON-VND,34.377656,341.821102,307.443446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,4-5M,NON-VND,0.011913,0.965988,0.954076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,1-3M,NON-VND,53.379994,400.539279,347.159285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,1-3M,VND,11714.40945,23768.96001,12054.55056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,10-11M,VND,5.665888,108.606844,102.940956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,12-18M,NON-VND,15.991279,413.861962,397.870683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,From 18M,NON-VND,13.512265,86.250134,72.737869,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,less than 1M,NON-VND,-166.703909,13.857347,180.561256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,4-5M,VND,42.430329,181.054559,138.62423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,From 18M,VND,16.463805,631.271392,614.807586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-05,6-9M,VND,6894.178066,56841.50419,49947.32612,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,less than 1M,VND,-20570.07439,289.418529,20859.49292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,12-18M,VND,3434.691671,23043.58977,19608.8981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,1-3M,NON-VND,58.323315,453.128245,394.80493,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,6-9M,NON-VND,17.693503,336.759922,319.066418,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,6-9M,VND,8624.419054,57221.48475,48597.0657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,10-11M,VND,18.043275,118.253255,100.20998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,less than 1M,NON-VND,-127.387609,12.276219,139.663829,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,From 18M,NON-VND,0.97634,85.343556,84.367216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,4-5M,VND,32.666636,173.376821,140.710185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,4-5M,NON-VND,-0.001303,0.954076,0.955379,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,From 18M,VND,22.112756,674.721551,652.608795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,12-18M,NON-VND,6.62775,418.264598,411.636848,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,1-3M,VND,13030.04843,24181.31847,11151.27003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,6-9M,NON-VND,59.436486,361.089756,301.65327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,12-18M,NON-VND,23.918846,441.77947,417.860624,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,10-11M,VND,20.508313,106.751618,86.243304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,6-9M,VND,8929.098905,55848.16744,46919.06853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,12-18M,VND,2882.600694,20823.42264,17940.82195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,From 18M,NON-VND,0.183309,85.008896,84.825588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,From 18M,VND,7.26479,706.588953,699.324163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,4-5M,NON-VND,0.000975,0.955379,0.954404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,less than 1M,NON-VND,-204.54786,16.955285,221.503145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,1-3M,VND,12381.72938,23181.68572,10799.95633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,less than 1M,VND,-22554.09995,256.10482,22810.20477,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,4-5M,VND,43.496945,187.534526,144.037581,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-03,1-3M,NON-VND,91.50193,444.705833,353.203903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,From 18M,NON-VND,6.313332,87.562788,81.249455,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,4-5M,NON-VND,0.041426,5.516404,5.474977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,10-11M,VND,13.571155,95.377103,81.805948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,From 18M,VND,8.124611,782.539925,774.415314,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,12-18M,NON-VND,32.941134,448.373235,415.432102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,4-5M,VND,31.213389,184.644982,153.431592,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,1-3M,VND,10074.05202,23198.24481,13124.19279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,12-18M,VND,3120.918519,19198.90341,16077.9849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,1-3M,NON-VND,28.509221,478.374786,449.865565,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,6-9M,NON-VND,19.527227,338.006939,318.479712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,less than 1M,VND,-18847.94696,270.730994,19118.67795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,less than 1M,NON-VND,-47.732949,22.166781,69.89973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-02,6-9M,VND,8695.749188,55669.2154,46973.46621,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,10-11M,VND,12.271753,91.723245,79.451492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,1-3M,VND,13597.16775,23294.48265,9697.314899,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,From 18M,VND,18.433739,902.498143,884.064404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,less than 1M,VND,-18391.27514,279.867651,18671.14279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,4-5M,VND,55.002826,184.105371,129.102545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,12-18M,NON-VND,3.162147,422.222061,419.059914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,6-9M,NON-VND,10.560095,335.004378,324.444283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,6-9M,VND,6693.352366,54437.05516,47743.7028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,12-18M,VND,1558.148995,17114.24247,15556.09348,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,1-3M,NON-VND,39.688383,467.51065,427.822267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,less than 1M,NON-VND,-115.132837,17.611679,132.744516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,4-5M,NON-VND,-0.047751,5.474977,5.522728,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-01,From 18M,NON-VND,-0.78118,92.577797,93.358977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,12-18M,NON-VND,34.734517,448.940353,414.205836,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,6-9M,VND,6629.554985,53890.13295,47260.57797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,less than 1M,VND,-18495.4942,418.625901,18914.12011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,1-3M,NON-VND,86.494952,476.510962,390.01601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,10-11M,VND,1.996903,97.754831,95.757928,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,4-5M,NON-VND,0.034262,5.522728,5.488466,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,From 18M,VND,11.353545,1051.813561,1040.460017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,From 18M,NON-VND,1.315488,110.411615,109.096127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,1-3M,VND,12785.52477,20658.71662,7873.191854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,less than 1M,NON-VND,-126.860206,14.738614,141.59882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,12-18M,VND,674.707773,16456.83371,15782.12594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,4-5M,VND,47.868137,186.994828,139.126691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-12,6-9M,NON-VND,27.60889,346.828411,319.219521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-11,6-9M,NON-VND,26.088979,336.9948,310.905821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-11,From 18M,NON-VND,-0.317219,116.283117,116.600336,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-11,less than 1M,VND,-19188.26966,362.100119,19550.36978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-11,10-11M,VND,1.477338,104.389343,102.912005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
