PERIOD,ERM_,MOVEMENT_TYPE,MOVEMENT_TYPE_2,CURRENCY_2,TD_TYPE,NET,EOP_CM,EOP_LM,VOF_VOL,CIE_VOL,ADB_VOL,NII_VOL,UMASS_MIN,MAF_MIN,AF_MIN,UMASS_MAX,MAF_MAX,AF_MAX,UMASS_AVG,MAF_AVG,AF_AVG,UMASS_VPB,MAF_VPB,ASAF_VPB,RANKING_UMASS_VPB,RANKING_MAF_VPB,RANKING_AF_VPB,INTERBANK_SHORT,INTERBANK_LONG,DISCOUNTRATE,REFINANCINGRATE
2023-04,12-18M,9OTHERS,6OTHERS,VND,NOT_ROLL,29.386792,98.984355,69.597563,43661.09536,-37740.85811,5236481.017,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-10,4,2,2,NON-VND,NOT_ROLL,15.251259,15.251259,0,44.65629417,-10.62548903,17724.42737,0,5.5,5.5,5.5,7.4,7.4,7.4,6.27,6.27,6.27,7.4,7.4,7.4,1,1,1,5.35,5.72,4,6
2020-12,9,3,3,NON-VND,NOT_ROLL,-0.003025,1.39755,1.400575,29.43387999,0,13304.48238,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-05,1,3,3,VND,NOT_ROLL,22.9298,6658.335093,6635.405293,5209.770597,-4316.676785,1448578.51,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.16,1.51,2,4
2020-07,0,1UNCHANGED,1UNCHANGED,NON-VND,NOT_ROLL,0,0,0,72.41130226,-0.015479618,30887.05265,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.13,0.35,3,5
2020-12,1,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,2395.172547,2395.172547,4478.76894,-3578.982876,1240977.952,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.62,1.2,2,4
2019-09,1,1UNCHANGED,1UNCHANGED,NON-VND,NOT_ROLL,0,184.190573,184.190573,73.23095285,-10.53059269,33161.09392,0,4.3,4.3,4.3,5.35,5.35,5.35,4.81,4.81,4.81,5.3,5.3,5.3,2,2,2,4.55,4.58,4,6.25
2022-09,9,3,3,VND,NOT_ROLL,0.193813,1.444336,1.250524,242.098807,-202.8689331,40864.92844,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-04,12-18M,9OTHERS,6OTHERS,VND,AUTOROLL,122.601575,252.497402,129.895827,43661.09536,-37740.85811,5236481.017,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-02,10-11M,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,73.432573,73.432573,44.73453253,-42.22396863,8141.722072,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-06,1,1NEW_NOTROLL,2,NON-VND,NOT_ROLL,0.094384,0.094384,0,84.75937494,-0.694327412,32200.57737,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.7,6.1,3,5
2020-10,1,6OTHERS,6OTHERS,VND,NOT_ROLL,42.605488,42.605488,0,4138.652096,-3317.572969,1104645.738,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,1.26,2,4
2019-05,4,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,33957.59992,33957.59992,21398.19894,-19066.70486,0,0,5.5,5.5,5.5,7,7,7,6.29,6.29,6.29,7,7,7,1,1,1,4.63,5.78,4,6.25
2023-12,12-18M,9OTHERS,6OTHERS,VND,AUTOROLL,933.561879,1093.002129,159.44025,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-12,12-18M,2,2,VND,NOT_ROLL,7703.922882,7703.922882,0,21026.83521,-18892.35001,3190843.134,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-02,10-11M,9OTHERS,6OTHERS,VND,NOT_ROLL,-0.0605,0.2355,0.296,108.9029432,-98.23997368,15804.41455,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-12,0,4SCHEDULE,4SCHEDULE,NON-VND,NOT_ROLL,-242.345525,0,242.345525,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-09,10-11M,5NEW_AUTOROLL,2,VND,AUTOROLL,4.834713,4.834713,0,306.9957316,-258.4535366,37304.77368,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-05,12-18M,2SCHE_NOTROLL,4SCHEDULE,VND,NOT_ROLL,-0.055,0,0.055,49233.05306,-42028.02267,5588357.191,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-05,1,3,3,NON-VND,NOT_ROLL,0.275142,298.999424,298.724282,72.06170625,-10.87880478,1447440.668,0,4.5,4.5,4.5,5.3,5.3,5.3,4.92,4.92,4.92,5.3,5.3,5.3,1,1,1,3.79,4.21,4,6.25
2022-12,4,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,-9.952708,279.79471,289.747419,50.54287848,-2.436696262,35349.88025,0,6,6,6,9.1,9.1,9.1,7.47,7.56,7.58,8.7,8.7,8.8,2,4,4,12.14,8.5,4,6
2021-11,10-11M,3,3,VND,NOT_ROLL,0.075443,1.920165,1.844722,41.32917533,-35.98930404,8271.651201,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-01,3,2,2,VND,NOT_ROLL,23.966577,23.966577,0,57.8335233,-45.53097896,10943.86236,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-10,1,3,3,VND,NOT_ROLL,-117.995468,5419.428493,5537.423961,6207.405868,-5185.146461,1468487.844,0,3.35,3.4,3.4,5,5,5,4.3,4.39,4.4,4,4.5,4.7,15,10,7,6.78,7.8,3,5
2021-10,10-11M,3,3,VND,NOT_ROLL,0.040515,1.017806,0.977291,44.19202703,-38.22453481,8881.624062,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,4,6OTHERS,6OTHERS,VND,NOT_ROLL,44.747901,149.728755,104.980854,22861.05185,-20369.35818,4371666.839,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.67,4.02,2,4
2023-11,12-18M,9OTHERS,6OTHERS,VND,AUTOROLL,210.744906,341.511137,130.766231,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-03,10-11M,6OTHERS,6OTHERS,VND,NOT_ROLL,0.061519,0.435717,0.374198,77.579697,-70.44134189,12098.65313,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-08,9,3,3,VND,NOT_ROLL,0.63576,3.905313,3.269553,2041.032975,-1761.463252,251704.1452,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-03,0,2,2,VND,NOT_ROLL,390.386849,390.386849,0,1774.227075,-1336.193225,226586.3653,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.12,4.19,4,6.25
2022-11,12-18M,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,2.204262,356.470498,354.266236,34.34761385,-2.431596475,29604.89505,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-11,NULL,4,1UNCHANGED,VND,AUTOROLL,0,1618.133342,1618.133342,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-07,9,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,0.362485,81.658711,81.296226,9.66835752,0,6382.861503,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-12,9,3,3,VND,NOT_ROLL,0.170151,1.129909,0.959758,602.1851516,-548.6076845,85028.28939,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-12,12-18M,3,3,NON-VND,NOT_ROLL,-0.77308,24.077439,24.850519,33.38126508,-2.373185353,27263.05446,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-01,NULL,9OTHERS,6OTHERS,VND,AUTOROLL,3137.039723,3137.039723,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-12,1,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,1.516,64.028638,62.512638,63.87841366,-8.275351238,32926.72499,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.29,4.6,4,6
2022-09,3,3,3,NON-VND,NOT_ROLL,0.002914,0.207476,0.204562,0.155219869,0,108.5927922,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-12,4,3,3,NON-VND,NOT_ROLL,0.345636,40.861915,40.516279,28.509042,-8.056024977,19052.69695,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.76,3.33,2,4
2022-09,4,6OTHERS,6OTHERS,VND,NOT_ROLL,45.631513,155.107096,109.475583,24077.19218,-20903.70199,4308018.224,0,4,4,4,6.5,6.5,6.6,5.3,5.48,5.5,5.2,5.8,5.9,13,9,8,6.42,7.13,2,4
2022-09,1,2,2,NON-VND,NOT_ROLL,102.881641,102.881641,0,55.54454171,-0.664270607,37056.95163,0,3,3,3,4,4,4,3.47,3.55,3.56,3.2,3.7,3.9,14,10,6,5.07,5.8,2,4
2022-11,4,2,2,VND,NOT_ROLL,18034.75218,18034.75218,0,31479.05632,-28714.04973,5202102.05,0,6,6,6,7.9,8.3,8.4,6.95,7.02,7.04,7.9,8.1,8.2,1,2,2,9.08,7.65,4,6
2023-02,NULL,0,1UNCHANGED,VND,NOT_ROLL,0,717.827285,717.827285,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-09,1,9OTHERS,6OTHERS,VND,AUTOROLL,-3.818531,31.10422,34.92275,6681.973507,-5593.100764,1619273.424,0,3,3,3,4.75,4.75,4.75,3.91,3.94,3.96,4.2,4.4,4.6,9,4,2,2.01,3.62,3,4.5
2020-12,0,2,2,NON-VND,NOT_ROLL,0.231,0.231,0,64.40043873,-0.006224372,28302.54438,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1,0.2,2,4
2022-02,1,2,2,VND,NOT_ROLL,10037.92889,10037.92889,0,6210.351888,-5081.931448,1831149.923,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.84,2.65,2,4
2019-08,1,6OTHERS,6OTHERS,VND,NOT_ROLL,0.046914,0.063742,0.016828,6699.969737,-5601.880899,1293169.978,0,4.5,4.5,4.5,5.3,5.3,5.3,4.87,4.87,4.87,5.3,5.3,5.3,1,1,1,3.53,4.72,4,6.25
2020-03,9,3,3,VND,NOT_ROLL,1.332734,9.865411,8.532677,1595.19911,-1402.631826,201700.2633,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05,4,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,67487.7149,67487.7149,40861.21794,-37395.93331,6049762.558,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.46,4.17,3,5
2020-07,9,2,2,VND,NOT_ROLL,2.558927,2.558927,0,1503.951565,-1325.432703,189361.7426,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-05,3,3,3,VND,NOT_ROLL,0.049082,3.152625,3.103544,35.33823836,-28.3327322,7736.132019,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-12,9,2,2,VND,NOT_ROLL,331.093952,331.093952,0,602.1851516,-548.6076845,85028.28939,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-01,4,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,26982.03976,26982.03976,17429.13219,-15793.80073,2731106.334,0,1,1,1,7.1,7.1,7.1,5.61,5.61,5.61,7.1,7.1,7.1,1,1,1,5.99,5.2,4,6.25
2024-01,NULL,9OTHERS,6OTHERS,VND,AUTOROLL,-0.3043,1.808512,2.112812,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-08,12-18M,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,-0.301157,329.914976,330.216133,45.02872916,-2.931442591,30369.44737,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-02,10-11M,9OTHERS,6OTHERS,VND,AUTOROLL,2.91185,3.389904,0.478054,108.9029432,-98.23997368,15804.41455,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-11,0,4SCHEDULE,4SCHEDULE,NON-VND,NOT_ROLL,-14.66718,0,14.66718,56.00941763,-0.01712865,25545.78407,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6,0.81,2,4
2020-09,1,3,3,NON-VND,NOT_ROLL,-2.086751,239.968184,242.054935,38.50163972,-2.298663906,24431.67056,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,3.58,3,5
2022-06,1,3,3,NON-VND,NOT_ROLL,-1.429734,251.529797,252.959532,39.85692193,-0.811543348,29248.64409,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.33,3.09,2,4
2019-10,12-18M,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,4.055259,1165.536555,1161.481296,298.8393165,-13.0943033,100936.2491,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-05,NULL,6OTHERS,6OTHERS,VND,NOT_ROLL,0.001,0.009,0.008,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-03,10-11M,9OTHERS,6OTHERS,VND,AUTOROLL,1.143799,1.446299,0.3025,188.2646658,-163.1968765,22733.93684,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2024-01,4,9OTHERS,6OTHERS,VND,NOT_ROLL,274.162451,415.679261,141.516809,0,0,0,0,3.18,3.18,3.18,5.3,5.3,5.3,4.2,4.24,4.34,4.1,4.1,4.5,6,6,4,4.32,5.9,3,4.5
2020-10,10-11M,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,171.009249,171.009249,92.53582566,-86.34000029,13740.70192,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-09,9,2,2,VND,NOT_ROLL,81.168289,81.168289,0,1882.692353,-1712.373861,249715.6794,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-03,3,7PREMATURE_AUTOROLL,4PREMATURE,VND,AUTOROLL,-0.032,0,0.032,78.40998569,-66.75318735,14229.27322,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-04,4,5NEW_AUTOROLL,2,NON-VND,AUTOROLL,7.842453,7.842453,0,54.46254775,-2.129479352,28861.29435,0,5.8,5.8,5.8,8.6,8.6,8.6,7.02,7.11,7.13,8.1,8.1,8.2,2,3,3,8.46,9.41,3,3.5
2019-10,4,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,40190.06908,40190.06908,26886.04914,-23545.12764,3821489.081,0,5.5,5.5,5.5,7.4,7.4,7.4,6.27,6.27,6.27,7.4,7.4,7.4,1,1,1,5.35,5.72,4,6
2021-10,1,2,2,NON-VND,NOT_ROLL,23.382691,23.382691,0,47.77015207,-1.064438529,35766.45342,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.58,1.66,2,4
2023-09,9,4,1UNCHANGED,VND,AUTOROLL,0,1536.658935,1536.658935,1262.09836,-1008.009941,140604.7055,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-07,3,3,3,NON-VND,NOT_ROLL,-0.001403,0.459861,0.461263,0.210750097,0,110.4292024,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2021-03,12-18M,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,-0.363284,754.361924,754.725208,98.18420172,-8.993102349,62474.17315,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,1,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,-0.332575,143.02766,143.360235,43.11710941,-1.116134943,33979.59579,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.63,3.33,2,4
2023-03,1,3PREMATURE_NOTROLL,4PREMATURE,VND,NOT_ROLL,-2.466,0,2.466,6770.514669,-5829.390925,1227943.819,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.18,7.65,4,6
2020-11,1,3,3,VND,NOT_ROLL,32.443635,5542.610745,5510.16711,4159.595104,-3358.45125,1194163.551,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.33,1.4,2,4
2022-05,0,3,3,VND,NOT_ROLL,0.001775,11.013225,11.01145,6845.905046,-157.4834322,1750475.44,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.56,2.33,2,4
2023-09,1,7PREMATURE_AUTOROLL,4PREMATURE,VND,AUTOROLL,-26.073995,0,26.073995,6681.973507,-5593.100764,1619273.424,0,3,3,3,4.75,4.75,4.75,3.91,3.94,3.96,4.2,4.4,4.6,9,4,2,2.01,3.62,3,4.5
2021-08,4,3,3,VND,NOT_ROLL,94.568436,3757.955049,3663.386614,22251.81577,-20034.98721,4364753.924,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.42,3.78,2,4
2019-10,12-18M,3,3,NON-VND,NOT_ROLL,0.239746,76.12523,75.885484,298.8393165,-13.0943033,100936.2491,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2020-04,9,6OTHERS,6OTHERS,VND,NOT_ROLL,1.003405,11.127021,10.123615,1544.209719,-1382.768041,200374.1973,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-12,0,7PREMATURE_AUTOROLL,4PREMATURE,NON-VND,AUTOROLL,-179.96278,0,179.96278,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.17,0.44,3,4.5
2021-09,0,4SCHEDULE,4SCHEDULE,NON-VND,NOT_ROLL,-26.09256,0,26.09256,61.16971637,-0.010820117,27798.39356,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,0.91,2,4
2021-11,3,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,-0.005069,0.950466,0.955535,0.582755289,0,339.6592518,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-07,1,2SCHE_NOTROLL,4SCHEDULE,VND,NOT_ROLL,-3.309816,0,3.309816,5579.309846,-4676.548507,1263419.326,0,3.4,3.4,3.4,4.75,4.75,4.75,4.26,4.28,4.29,4.45,4.45,4.55,8,10,7,3.04,4.74,3,4.5
2023-07,1,7PREMATURE_AUTOROLL,4PREMATURE,VND,AUTOROLL,-19.764777,0,19.764777,5579.309846,-4676.548507,1263419.326,0,3.4,3.4,3.4,4.75,4.75,4.75,4.26,4.28,4.29,4.45,4.45,4.55,8,10,7,3.04,4.74,3,4.5
2021-11,0,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,0,0,0,56.00941763,-0.01712865,25545.78407,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6,0.81,2,4
2022-01,4,2,2,NON-VND,NOT_ROLL,16.746038,16.746038,0,30.87465138,-3.69767629,26317.58311,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.06,3.82,2,4
2023-02,1,4,1UNCHANGED,VND,AUTOROLL,0,2055.683541,2055.683541,6608.610362,-5685.648638,1327365.676,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.81,8.11,4,6
2022-03,12-18M,3,3,VND,NOT_ROLL,30.095572,519.428471,489.332899,8557.52544,-7596.04211,1546716.904,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023-11,0,0,1UNCHANGED,VND,NOT_ROLL,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.05,1.68,3,4.5
2023-10,4,3PREMATURE_NOTROLL,4PREMATURE,VND,NOT_ROLL,-187.773149,0,187.773149,70227.08569,-59980.02256,9612847.952,0,4.3,4.3,4.3,6,6.2,6.2,5.1,5.17,5.2,5.3,5.5,5.7,6,5,5,4.87,7.32,3,4.5
2022-11,12-18M,2,2,NON-VND,NOT_ROLL,4.372662,4.372662,0,34.34761385,-2.431596475,29604.89505,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022-04,0,6OTHERS,6OTHERS,NON-VND,NOT_ROLL,0,0,0,45.90694455,-0.003816428,25597.3419,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.08,2.47,2,4
2024-01,9,5NEW_AUTOROLL,2,VND,AUTOROLL,17.921378,17.921378,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-06,1,2,2,VND,NOT_ROLL,6332.282153,6332.282153,0,6435.952821,-5278.006059,1352912.996,0,4.5,4.5,4.5,5.1,5.1,5.1,4.83,4.83,4.83,4.9,4.9,4.9,2,2,2,4.25,5.07,4,6.25
2023-04,3,9OTHERS,6OTHERS,VND,AUTOROLL,0.03759,1.049934,1.012344,74.61101578,-64.17054444,14148.72272,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-04,12-18M,2,2,VND,NOT_ROLL,3016.205584,3016.205584,0,28578.36152,-26492.57365,4189575.164,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-06,3,1UNCHANGED,1UNCHANGED,VND,NOT_ROLL,0,95.653184,95.653184,48.74389424,-38.98924391,9591.453862,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019-08,12-18M,5CHANGECIF,6OTHERS,NON-VND,NOT_ROLL,-0.0004,0.232,0.2324,313.0006813,-13.85357004,106618.7508,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
